INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
YHR007C	YNL131W	ERG11	TOM22	CYP51	MAS17|MAS22|MOM22	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR007C	YHR070W	ERG11	TRM5	CYP51	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR007C	YKL099C	ERG11	UTP11	CYP51	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR007C	YML125C	ERG11	N/A	CYP51	PGA3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR007C	YNL158W	ERG11	PGA1	CYP51	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR007C	YNL247W	ERG11	N/A	CYP51	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR007C	YGR211W	ERG11	ZPR1	CYP51	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YKR068C	EXO84	BET3	USA3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YBR135W	EXO84	CKS1	USA3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YIL046W	EXO84	MET30	USA3	ZRG11	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YOR122C	EXO84	PFY1	USA3	PRF1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YBR088C	EXO84	POL30	USA3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YDR164C	EXO84	SEC1	USA3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YMR149W	EXO84	SWP1	USA3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR102C	YJR141W	EXO84	N/A	USA3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL322C	YBR002C	KRE1	RER2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL322C	YNL272C	KRE1	SEC2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL322C	YDR166C	KRE1	SEC5	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL322C	YKL035W	KRE1	UGP1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL322C	YHR090C	KRE1	YNG2	N/A	EAF4|NBN1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YKL205W	YAL033W	LOS1	POP5	N/A	FUN53	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YKL205W	YPL011C	LOS1	TAF3	N/A	TAF47	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YER168C	LRP1	CCA1	RRP47	TNT1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YBR029C	LRP1	CDS1	RRP47	CDG1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YGR278W	LRP1	CWC22	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YLL008W	LRP1	DRS1	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YER127W	LRP1	LCP5	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YOR206W	LRP1	NOC2	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YGR103W	LRP1	NOP7	RRP47	YPH1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YBR088C	LRP1	POL30	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YEL055C	LRP1	POL5	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YER023W	LRP1	PRO3	RRP47	ORE2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YPL151C	LRP1	PRP46	RRP47	NTC50	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YLR196W	LRP1	PWP1	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YMR061W	LRP1	RNA14	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YML127W	LRP1	RSC9	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YBR080C	LRP1	SEC18	RRP47	ANU4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YLR275W	LRP1	SMD2	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YLR147C	LRP1	SMD3	RRP47	SLT16	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YGR099W	LRP1	TEL2	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YGR005C	LRP1	TFG2	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YHR070W	LRP1	TRM5	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YJR041C	LRP1	URB2	RRP47	NPA2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YKL099C	LRP1	UTP11	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YDR324C	LRP1	UTP4	RRP47	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YHR090C	LRP1	YNG2	RRP47	EAF4|NBN1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YNR054C	LRP1	ESF2	RRP47	ABT1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YHR081W	YOR004W	LRP1	N/A	RRP47	UTP23	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YCL061C	YPR019W	MRC1	CDC54	YCL060C	HCD21|MCM4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YCL061C	YJL090C	MRC1	DPB11	YCL060C	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YCL061C	YHR023W	MRC1	MYO1	YCL060C	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YCL061C	YBR088C	MRC1	POL30	YCL060C	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YCL061C	YDR489W	MRC1	SLD5	YCL060C	CDC105	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBR236C	NIP7	ABD1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YDL008W	NIP7	APC11	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YKR068C	NIP7	BET3	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YER168C	NIP7	CCA1	N/A	TNT1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YKL022C	NIP7	CDC16	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YLR115W	NIP7	CFT2	N/A	YDH1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBR135W	NIP7	CKS1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YGR278W	NIP7	CWC22	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YHR174W	NIP7	ENO2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YLR100W	NIP7	ERG27	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBR102C	NIP7	EXO84	N/A	USA3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YGR002C	NIP7	SWC4	N/A	EAF2|GOD1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YKL165C	NIP7	MCD4	N/A	FSR2|SSU21|ZRG16	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YNR043W	NIP7	MVD1	N/A	ERG19	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YMR076C	NIP7	PDS5	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBL035C	NIP7	POL12	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBR088C	NIP7	POL30	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YEL055C	NIP7	POL5	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YER023W	NIP7	PRO3	N/A	ORE2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YKR086W	NIP7	PRP16	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YMR268C	NIP7	PRP24	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YER171W	NIP7	RAD3	N/A	REM1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBR192W	NIP7	RIM2	N/A	PYT1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YLL034C	NIP7	RIX7	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YMR061W	NIP7	RNA14	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YGL044C	NIP7	RNA15	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YKL180W	NIP7	RPL17A	N/A	RPL17	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YML127W	NIP7	RSC9	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YKL108W	NIP7	SLD2	N/A	DRC1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YBR253W	NIP7	SRB6	N/A	MED22	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YDR311W	NIP7	TFB1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YPL063W	NIP7	TIM50	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YPL211W	YGR172C	NIP7	YIP1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDL008W	NOP1	APC11	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YKR068C	NOP1	BET3	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YGR278W	NOP1	CWC22	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDR052C	NOP1	DBF4	LOT3	DNA52|LSD7	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YKL078W	NOP1	DHR2	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YGR060W	NOP1	ERG25	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDR302W	NOP1	GPI11	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YPR169W	NOP1	JIP5	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YER127W	NOP1	LCP5	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YLR163C	NOP1	MAS1	LOT3	MIF1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YIL046W	NOP1	MET30	LOT3	ZRG11	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDR208W	NOP1	MSS4	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YOL144W	NOP1	NOP8	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YBR170C	NOP1	NPL4	LOT3	HRD4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YKR086W	NOP1	PRP16	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDR243C	NOP1	PRP28	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YGR075C	NOP1	PRP38	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YER171W	NOP1	RAD3	LOT3	REM1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YNL312W	NOP1	RFA2	LOT3	BUF1|RPA2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YNL290W	NOP1	RFC3	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YOR095C	NOP1	RKI1	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YKL180W	NOP1	RPL17A	LOT3	RPL17	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDL153C	NOP1	SAS10	LOT3	UTP3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YBL050W	NOP1	SEC17	LOT3	RNS3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDR166C	NOP1	SEC5	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YDR308C	NOP1	SRB7	LOT3	MED21	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YKL035W	NOP1	UGP1	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YKL099C	NOP1	UTP11	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YNR054C	NOP1	ESF2	LOT3	ABT1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YOR004W	NOP1	N/A	LOT3	UTP23	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDL014W	YOR287C	NOP1	N/A	LOT3	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YOR361C	YMR001C	PRT1	CDC5	CDC63|DNA26	MSD2|PKX2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YOR361C	YJL076W	PRT1	NET1	CDC63|DNA26	CFI1|ESC5|SRM8	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YOR361C	YER023W	PRT1	PRO3	CDC63|DNA26	ORE2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YOR361C	YBR253W	PRT1	SRB6	CDC63|DNA26	MED22	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YOR361C	YJR007W	PRT1	SUI2	CDC63|DNA26	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YOR361C	YNL158W	PRT1	PGA1	CDC63|DNA26	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL250W	YLR103C	RAD50	CDC45	N/A	SLD4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL250W	YDL164C	RAD50	CDC9	N/A	MMS8	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL250W	YML069W	RAD50	POB3	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL250W	YJR068W	RAD50	RFC2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YGL065C	RFC5	ALG2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YBL084C	RFC5	CDC27	N/A	APC3|SNB1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YLR103C	RFC5	CDC45	N/A	SLD4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YDL164C	RFC5	CDC9	N/A	MMS8	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YJL090C	RFC5	DPB11	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YLL018C	RFC5	DPS1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YBR252W	RFC5	DUT1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YBR086C	RFC5	IST2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YPL082C	RFC5	MOT1	N/A	BUR3|LPF4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YOR326W	RFC5	MYO2	N/A	CDC66	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YDL148C	RFC5	NOP14	N/A	UTP2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YLR007W	RFC5	NSE1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YJL039C	RFC5	NUP192	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YLL004W	RFC5	ORC3	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YNL102W	RFC5	POL1	N/A	CDC17|CRT5|HPR3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YBR088C	RFC5	POL30	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YNL312W	RFC5	RFA2	N/A	BUF1|RPA2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YJR068W	RFC5	RFC2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YLR383W	RFC5	SMC6	N/A	RHC18	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YHR197W	RFC5	RIX1	N/A	IPI2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YHR205W	RFC5	SCH9	N/A	KOM1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YDR489W	RFC5	SLD5	N/A	CDC105	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YNL126W	RFC5	SPC98	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YBR087W	YHR122W	RFC5	N/A	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YLR103C	RPA49	CDC45	N/A	SLD4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YNL245C	RPA49	CWC25	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YHR019C	RPA49	DED81	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YJL090C	RPA49	DPB11	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YHR174W	RPA49	ENO2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YHR085W	RPA49	IPI1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YIL046W	RPA49	MET30	N/A	ZRG11	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YOL069W	RPA49	NUF2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YOR103C	RPA49	OST2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YBR088C	RPA49	POL30	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YMR239C	RPA49	RNT1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YML043C	RPA49	RRN11	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YKL125W	RPA49	RRN3	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YML127W	RPA49	RSC9	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YDR166C	RPA49	SEC5	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YDR201W	RPA49	SPC19	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YNL126W	RPA49	SPC98	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YGL207W	RPA49	SPT16	N/A	CDC68|SSF1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YDR177W	RPA49	UBC1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YDR412W	RPA49	N/A	N/A	RRP17	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YNL248C	YNL247W	RPA49	N/A	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YBR070C	RPS17A	ALG14	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YDL008W	RPS17A	APC11	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YER172C	RPS17A	BRR2	RP51A|RPL51A	PRP44|RSS1|SLT22|SNU246	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YLR117C	RPS17A	CLF1	RP51A|RPL51A	NTC77|SYF3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YGR278W	RPS17A	CWC22	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YDR141C	RPS17A	DOP1	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YBR088C	RPS17A	POL30	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YER023W	RPS17A	PRO3	RP51A|RPL51A	ORE2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YDL043C	RPS17A	PRP11	RP51A|RPL51A	RNA11	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YGR075C	RPS17A	PRP38	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YDR235W	RPS17A	PRP42	RP51A|RPL51A	MUD16|SNU65	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YBR237W	RPS17A	PRP5	RP51A|RPL51A	RNA5	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YBR192W	RPS17A	RIM2	RP51A|RPL51A	PYT1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YOR077W	RPS17A	RTS2	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YDR240C	RPS17A	SNU56	RP51A|RPL51A	MUD10	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YNL126W	RPS17A	SPC98	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YMR227C	RPS17A	TAF7	RP51A|RPL51A	TAF67	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YKL035W	RPS17A	UGP1	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YML024W	YML025C	RPS17A	YML6	RP51A|RPL51A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YKR068C	SEC1	BET3	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YLR103C	SEC1	CDC45	N/A	SLD4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YDR052C	SEC1	DBF4	N/A	DNA52|LSD7	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YPL076W	SEC1	GPI2	N/A	GCR4	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YBR136W	SEC1	MEC1	N/A	ESR1|SAD3	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YIL046W	SEC1	MET30	N/A	ZRG11	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YOR326W	SEC1	MYO2	N/A	CDC66	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YDL148C	SEC1	NOP14	N/A	UTP2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YOR122C	SEC1	PFY1	N/A	PRF1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YNL272C	SEC1	SEC2	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YDR166C	SEC1	SEC5	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YPR055W	SEC1	SEC8	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YMR149W	SEC1	SWP1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YDR167W	SEC1	TAF10	N/A	TAF23|TAF25	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YHR070W	SEC1	TRM5	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YDR267C	SEC1	N/A	N/A	CIA1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YGR198W	SEC1	N/A	N/A	YPP1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YHR090C	SEC1	YNG2	N/A	EAF4|NBN1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YDR164C	YGR211W	SEC1	ZPR1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YGL233W	YBR070C	SEC15	ALG14	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YGL233W	YPR034W	SEC15	ARP7	N/A	SWP61|RSC11	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YGL233W	YKR068C	SEC15	BET3	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YGL233W	YMR001C	SEC15	CDC5	N/A	MSD2|PKX2	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YGL233W	YBR029C	SEC15	CDS1	N/A	CDG1	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
YGL233W	YBR135W	SEC15	CKS1	N/A	N/A	Synthetic Lethality	Davierwala AP (2005)	16155567	4932	4932
